,equity
2025-12-30 01:37:06.042736+00:00,6472.270512789692
2025-12-30 02:22:06.042736+00:00,6509.066477089211
2025-12-30 09:37:06.042736+00:00,6470.607532850769
2025-12-31 02:37:06.042736+00:00,6433.236531135973
2025-12-31 11:37:06.042736+00:00,6479.128018602165
2025-12-31 12:37:06.042736+00:00,6442.500936357696
2026-01-01 04:07:06.042736+00:00,6404.692398962839
2026-01-01 05:37:06.042736+00:00,6367.113978203757
2026-01-01 09:37:06.042736+00:00,6406.834951106203
2026-01-01 14:07:06.042736+00:00,6369.628429686001
2026-01-02 04:37:06.042736+00:00,6410.702150020247
2026-01-02 13:22:06.042736+00:00,6435.924685311973
2026-01-05 02:07:06.042736+00:00,6399.36010221022
2026-01-05 07:07:06.042736+00:00,6429.569517011943
2026-01-05 07:22:06.042736+00:00,6392.670832749616
2026-01-05 10:37:06.042736+00:00,6356.710190275718
2026-01-06 03:07:06.042736+00:00,6320.761990887349
2026-01-06 08:37:06.042736+00:00,6284.803917641524
2026-01-06 16:22:06.042736+00:00,6304.211499259239
2026-01-07 00:22:06.042736+00:00,6268.037000769553
2026-01-07 01:22:06.042736+00:00,6231.349047401969
2026-01-07 11:37:06.042736+00:00,6195.335022176747
2026-01-07 12:52:06.042736+00:00,6159.911239699423
2026-01-08 00:22:06.042736+00:00,6168.999857057729
2026-01-08 02:22:06.042736+00:00,6185.865730710023
2026-01-08 04:52:06.042736+00:00,6150.772811992331
2026-01-08 08:07:06.042736+00:00,6115.794069902233
2026-01-09 10:22:06.042736+00:00,6080.80410295565
2026-01-09 14:52:06.042736+00:00,6097.818560541993
2026-01-12 05:52:06.042736+00:00,6062.134454046997
2026-01-12 08:52:06.042736+00:00,6026.851616034708
2026-01-12 13:52:06.042736+00:00,5992.413315610189
2026-01-13 00:37:06.042736+00:00,5957.281101164657
2026-01-13 14:07:06.042736+00:00,5922.93539941245
2026-01-13 16:07:06.042736+00:00,5889.011792172341
2026-01-13 19:52:06.042736+00:00,5915.682757789471
2026-01-14 05:37:06.042736+00:00,5881.68022008701
2026-01-14 07:37:06.042736+00:00,5926.409547080745
2026-01-14 15:52:06.042736+00:00,5951.296340647401
2026-01-14 23:37:06.042736+00:00,5917.48660199931
2026-01-15 00:22:06.042736+00:00,5884.713819058604
2026-01-15 05:22:06.042736+00:00,5852.026042440843
2026-01-15 11:52:06.042736+00:00,5818.325499384871
2026-01-15 12:07:06.042736+00:00,5784.310654833863
2026-01-16 05:52:06.042736+00:00,5805.777714034396
2026-01-16 08:52:06.042736+00:00,5825.060981223665
2026-01-16 13:37:06.042736+00:00,5791.505680955814
2026-01-16 14:37:06.042736+00:00,5757.631935812946
2026-01-19 00:37:06.042736+00:00,5782.977345654717
2026-01-19 02:22:06.042736+00:00,5749.84718626101
2026-01-19 05:52:06.042736+00:00,5717.127297786801
2026-01-19 08:22:06.042736+00:00,5684.176434728377
2026-01-20 07:52:06.042736+00:00,5651.615161370203
2026-01-20 11:07:06.042736+00:00,5674.171657352679
2026-01-20 13:52:06.042736+00:00,5641.45622171777
2026-01-20 20:37:06.042736+00:00,5608.592554725435
2026-01-21 08:22:06.042736+00:00,5577.2342312249375
2026-01-21 09:37:06.042736+00:00,5605.3169118421865
2026-01-21 14:07:06.042736+00:00,5573.536222364891
2026-01-21 15:52:06.042736+00:00,5541.770895207228
2026-01-22 08:07:06.042736+00:00,5559.116833122547
2026-01-22 11:07:06.042736+00:00,5526.95593788071
2026-01-22 15:37:06.042736+00:00,5495.338607173317
2026-01-22 17:07:06.042736+00:00,5518.354322201092
2026-01-23 07:22:06.042736+00:00,5528.329826248512
2026-01-23 10:52:06.042736+00:00,5560.226936318827
2026-01-25 23:22:06.042736+00:00,5602.74926858455
2026-01-26 09:07:06.042736+00:00,5570.0537061986315
2026-01-26 11:37:06.042736+00:00,5601.616937017119
2026-01-26 15:22:06.042736+00:00,5630.429956857326
2026-01-26 23:22:06.042736+00:00,5686.369334092715
2026-01-27 00:52:06.042736+00:00,5653.154311359142
2026-01-27 02:52:06.042736+00:00,5714.80750437954
2026-01-27 08:22:06.042736+00:00,5744.265598878415
2026-01-27 11:52:06.042736+00:00,5777.594111165857
2026-01-28 06:22:06.042736+00:00,5743.814262846903
2026-01-28 07:22:06.042736+00:00,5758.775487185373
2026-01-28 10:22:06.042736+00:00,5725.842466387174
2026-01-28 22:07:06.042736+00:00,5693.6698979223
2026-01-29 01:22:06.042736+00:00,5661.160967947803
2026-01-29 06:52:06.042736+00:00,5718.553112431467
2026-01-29 21:07:06.042736+00:00,5748.233182698594
2026-01-29 21:52:06.042736+00:00,5714.781605734586
2026-01-30 06:52:06.042736+00:00,5681.473387205187
2026-01-30 08:52:06.042736+00:00,5649.218351314214
2026-01-30 09:52:06.042736+00:00,5616.296933286131
2026-01-30 14:07:06.042736+00:00,5583.85987918455
2026-02-02 01:07:06.042736+00:00,5628.508708134634
2026-02-02 04:37:06.042736+00:00,5597.001615364451
2026-02-02 12:22:06.042736+00:00,5627.586405164359
2026-02-03 00:52:06.042736+00:00,5594.951635434966
2026-02-03 09:22:06.042736+00:00,5562.6587371656115
2026-02-03 15:22:06.042736+00:00,5530.804172621812
2026-02-03 16:37:06.042736+00:00,5498.922938662966
2026-02-03 19:07:06.042736+00:00,5528.223645300499
2026-02-04 04:37:06.042736+00:00,5549.2945544068725
2026-02-04 07:52:06.042736+00:00,5558.9982266256575
2026-02-04 12:37:06.042736+00:00,5527.901311070059
2026-02-04 15:52:06.042736+00:00,5496.599514673589
2026-02-05 07:07:06.042736+00:00,5464.862238161284
2026-02-05 09:07:06.042736+00:00,5434.268434767183
2026-02-05 17:52:06.042736+00:00,5490.070460742268
2026-02-05 19:37:06.042736+00:00,5459.00953470503
2026-02-06 00:52:06.042736+00:00,5465.903006206809
2026-02-06 02:37:06.042736+00:00,5434.806842311117
2026-02-06 03:52:06.042736+00:00,5403.620529829308
2026-02-06 05:52:06.042736+00:00,5373.060878242828
2026-02-09 01:22:06.042736+00:00,5341.087162144137
2026-02-09 02:07:06.042736+00:00,5309.861580458054
2026-02-09 05:52:06.042736+00:00,5368.615543189415
2026-02-09 09:37:06.042736+00:00,5419.5275389559565
2026-02-10 06:52:06.042736+00:00,5449.583030261082
2026-02-10 09:07:06.042736+00:00,5418.779126533269
2026-02-10 14:07:06.042736+00:00,5387.491986544901
2026-02-10 15:52:06.042736+00:00,5416.358321183473
2026-02-11 03:37:06.042736+00:00,5385.520423154579
2026-02-11 09:37:06.042736+00:00,5354.984397272387
2026-02-11 11:07:06.042736+00:00,5323.768555786653
2026-02-11 15:37:06.042736+00:00,5293.701543857983
2026-02-12 01:22:06.042736+00:00,5263.468177989105
2026-02-12 11:52:06.042736+00:00,5271.108445347591
2026-02-12 17:37:06.042736+00:00,5285.617777947907
2026-02-12 21:07:06.042736+00:00,5305.164688769072
2026-02-13 04:22:06.042736+00:00,5351.665534098833
2026-02-13 10:37:06.042736+00:00,5361.7883699916165
2026-02-13 15:37:06.042736+00:00,5331.004521201163
2026-02-13 17:37:06.042736+00:00,5300.448594909553
2026-02-16 00:52:06.042736+00:00,5270.391428901881
2026-02-16 07:52:06.042736+00:00,5240.781900912435
2026-02-16 10:07:06.042736+00:00,5285.403004976051
2026-02-16 16:22:06.042736+00:00,5329.323038138337
2026-02-17 02:07:06.042736+00:00,5298.637357283829
2026-02-17 05:52:06.042736+00:00,5268.468998066898
2026-02-17 07:37:06.042736+00:00,5238.4575568593855
2026-02-17 09:37:06.042736+00:00,5208.639208292177
2026-02-18 06:22:06.042736+00:00,5232.880662356806
2026-02-18 08:52:06.042736+00:00,5260.752855821108
2026-02-18 10:52:06.042736+00:00,5290.09624012913
2026-02-18 18:37:06.042736+00:00,5259.783009407001
2026-02-19 00:52:06.042736+00:00,5269.570162697675
2026-02-19 05:52:06.042736+00:00,5239.213669654653
2026-02-19 18:52:06.042736+00:00,5209.115819103072
2026-02-19 21:37:06.042736+00:00,5178.570392593308
2026-02-20 04:22:06.042736+00:00,5220.280444773261
2026-02-20 10:22:06.042736+00:00,5240.986571197848
2026-02-20 14:52:06.042736+00:00,5210.296295041419
2026-02-23 00:37:06.042736+00:00,5180.523517807159
2026-02-23 05:07:06.042736+00:00,5233.794812176376
2026-02-23 15:07:06.042736+00:00,5270.123285261824
2026-02-23 17:37:06.042736+00:00,5312.707933245987
2026-02-24 02:22:06.042736+00:00,5342.786216993942
2026-02-24 09:37:06.042736+00:00,5359.229248368586
2026-02-24 16:37:06.042736+00:00,5328.14191560041
2026-02-24 17:37:06.042736+00:00,5357.056214755522
2026-02-25 02:52:06.042736+00:00,5326.16264484976
2026-02-25 04:22:06.042736+00:00,5295.006007708295
2026-02-25 05:37:06.042736+00:00,5264.068898676333
2026-02-25 10:52:06.042736+00:00,5286.673495008883
2026-02-26 02:07:06.042736+00:00,5255.95836824423
2026-02-26 05:37:06.042736+00:00,5225.338656986382
2026-02-26 08:22:06.042736+00:00,5245.889196356634
2026-02-26 11:07:06.042736+00:00,5271.718505124859
2026-02-27 02:37:06.042736+00:00,5241.173181677966
2026-02-27 05:07:06.042736+00:00,5211.3004582644535
2026-02-27 10:22:06.042736+00:00,5248.679899447345
2026-03-02 02:52:06.042736+00:00,5218.337950909335
2026-03-02 03:07:06.042736+00:00,5187.680852989392
2026-03-02 04:37:06.042736+00:00,5158.231859451298
2026-03-02 09:37:06.042736+00:00,5128.879421183747
2026-03-03 00:52:06.042736+00:00,5099.617998941215
2026-03-03 03:07:06.042736+00:00,5122.021039392633
2026-03-03 09:52:06.042736+00:00,5092.452886972808
2026-03-03 12:52:06.042736+00:00,5104.31000378268
2026-03-04 08:37:06.042736+00:00,5074.8674574894585
2026-03-04 09:52:06.042736+00:00,5045.174634733115
2026-03-04 16:22:06.042736+00:00,5016.660483550864
2026-03-05 00:37:06.042736+00:00,4987.060325279415
2026-03-05 01:22:06.042736+00:00,4958.414013417738
2026-03-05 02:37:06.042736+00:00,4930.460897394238
2026-03-05 10:52:06.042736+00:00,4962.674828604256
2026-03-05 12:37:06.042736+00:00,4970.776040441819
2026-03-06 05:52:06.042736+00:00,4941.788163155134
2026-03-06 14:37:06.042736+00:00,4913.546534884986
2026-03-06 17:52:06.042736+00:00,4929.044148474441
2026-03-09 00:52:06.042736+00:00,4901.049936495202
2026-03-09 07:52:06.042736+00:00,4872.376230041054
2026-03-09 10:37:06.042736+00:00,4843.760237688813
2026-03-09 15:52:06.042736+00:00,4815.856214945308
2026-03-10 04:52:06.042736+00:00,4787.651450744816
2026-03-10 08:37:06.042736+00:00,4812.5876828936825
2026-03-10 16:07:06.042736+00:00,4848.231288886496
2026-03-10 19:52:06.042736+00:00,4874.839109724979
2026-03-11 05:07:06.042736+00:00,4847.006830030651
2026-03-11 08:52:06.042736+00:00,4862.487203098364
2026-03-11 13:07:06.042736+00:00,4893.458225449675
2026-03-11 18:52:06.042736+00:00,4865.650252918841
2026-03-12 04:22:06.042736+00:00,4837.430400490094
2026-03-12 11:07:06.042736+00:00,4809.355973451858
2026-03-12 12:22:06.042736+00:00,4781.703171962336
2026-03-12 12:37:06.042736+00:00,4753.969972102293
2026-03-13 05:37:06.042736+00:00,4776.004492795489
2026-03-13 17:52:06.042736+00:00,4806.314792817376
2026-03-13 20:22:06.042736+00:00,4818.095392259652
2026-03-15 22:52:06.042736+00:00,4790.0622361665
2026-03-16 02:07:06.042736+00:00,4762.941883392405
2026-03-16 04:22:06.042736+00:00,4735.236145184813
2026-03-16 10:22:06.042736+00:00,4708.850781114607
2026-03-16 12:37:06.042736+00:00,4762.2919162921335
2026-03-16 20:07:06.042736+00:00,4762.8484961714685
2026-03-17 02:22:06.042736+00:00,4735.794412634988
2026-03-17 10:37:06.042736+00:00,4763.4557172406585
2026-03-17 17:52:06.042736+00:00,4736.16454145059
2026-03-17 19:37:06.042736+00:00,4708.810682026855
2026-03-18 05:07:06.042736+00:00,4723.612632236246
2026-03-18 13:22:06.042736+00:00,4696.414144427021
2026-03-18 18:07:06.042736+00:00,4669.092556243543
2026-03-18 19:22:06.042736+00:00,4642.923556653091
2026-03-19 02:22:06.042736+00:00,4657.858281987487
2026-03-19 03:22:06.042736+00:00,4631.405262288973
2026-03-19 06:37:06.042736+00:00,4665.697976785567
2026-03-19 12:37:06.042736+00:00,4638.879939174738
2026-03-20 00:37:06.042736+00:00,4611.432998640686
2026-03-20 07:07:06.042736+00:00,4667.056661506487
2026-03-20 11:07:06.042736+00:00,4640.361237382626
2026-03-20 14:22:06.042736+00:00,4613.348375182405
2026-03-22 23:37:06.042736+00:00,4587.263828046713
2026-03-23 16:22:06.042736+00:00,4561.152811223052
2026-03-23 18:52:06.042736+00:00,4535.0974062618925
2026-03-23 20:22:06.042736+00:00,4508.501098784002
2026-03-23 23:07:06.042736+00:00,4567.480618165595
2026-03-24 02:22:06.042736+00:00,4540.864764356916
2026-03-24 14:22:06.042736+00:00,4552.419979752175
2026-03-24 15:37:06.042736+00:00,4565.509292724293
2026-03-24 18:22:06.042736+00:00,4538.992599207332
2026-03-25 06:22:06.042736+00:00,4512.491032441804
2026-03-25 11:22:06.042736+00:00,4486.037494401145
2026-03-25 17:07:06.042736+00:00,4483.604407544413
2026-03-26 03:52:06.042736+00:00,4518.967600052087
2026-03-26 10:37:06.042736+00:00,4493.357240398834
2026-03-26 11:52:06.042736+00:00,4512.368950860915
2026-03-26 21:37:06.042736+00:00,4547.336790149536
2026-03-27 02:07:06.042736+00:00,4521.199881280235
2026-03-27 03:07:06.042736+00:00,4545.057998523454
2026-03-27 07:52:06.042736+00:00,4574.227004422319
2026-03-27 15:07:06.042736+00:00,4548.251173208414
2026-03-30 03:37:06.042736+00:00,4561.481110797591
2026-03-30 06:37:06.042736+00:00,4535.453869839622
2026-03-30 11:52:06.042736+00:00,4509.715018862209
2026-03-30 14:07:06.042736+00:00,4483.888628647023
2026-03-31 04:37:06.042736+00:00,4458.37843379507
2026-03-31 08:22:06.042736+00:00,4495.8507867358485
2026-03-31 23:22:06.042736+00:00,4469.904915778452
2026-04-01 03:22:06.042736+00:00,4445.15118779154
2026-04-01 06:37:06.042736+00:00,4460.054058700697
2026-04-01 11:37:06.042736+00:00,4489.198962021918
2026-04-01 16:52:06.042736+00:00,4463.222491662547
2026-04-02 08:52:06.042736+00:00,4480.292036628409
2026-04-02 17:37:06.042736+00:00,4503.0532036630075
2026-04-02 18:37:06.042736+00:00,4503.434636122894
2026-04-02 22:07:06.042736+00:00,4515.323385126693
2026-04-03 02:07:06.042736+00:00,4488.871508530568
2026-04-03 02:22:06.042736+00:00,4463.441249060624
2026-04-03 07:07:06.042736+00:00,4437.4413536004395
2026-04-03 08:52:06.042736+00:00,4470.297461871841
2026-04-06 09:07:06.042736+00:00,4444.581451510554
2026-04-06 11:37:06.042736+00:00,4419.273423768222
2026-04-06 19:52:06.042736+00:00,4438.97887553004
2026-04-07 00:07:06.042736+00:00,4413.001140359402
2026-04-07 00:22:06.042736+00:00,4387.225893163746
2026-04-07 01:07:06.042736+00:00,4414.5868893340685
2026-04-07 03:37:06.042736+00:00,4390.046698416281
2026-04-07 08:22:06.042736+00:00,4364.461786520217
2026-04-08 08:07:06.042736+00:00,4339.159747011518
2026-04-08 10:07:06.042736+00:00,4349.751649360634
2026-04-08 19:07:06.042736+00:00,4324.421977269861
2026-04-08 22:22:06.042736+00:00,4367.879901616958
2026-04-09 09:07:06.042736+00:00,4343.369157681481
2026-04-09 09:37:06.042736+00:00,4318.586806203255
2026-04-09 13:52:06.042736+00:00,4354.721322108929
2026-04-09 22:37:06.042736+00:00,4375.675667733358
2026-04-10 04:52:06.042736+00:00,4350.639441351773
2026-04-10 06:22:06.042736+00:00,4325.939550407411
2026-04-10 10:37:06.042736+00:00,4366.542352407732
2026-04-10 12:07:06.042736+00:00,4341.945766589583
2026-04-13 03:07:06.042736+00:00,4316.943306656536
2026-04-13 10:07:06.042736+00:00,4337.1196094169545
2026-04-13 13:37:06.042736+00:00,4312.282309969154
2026-04-13 14:52:06.042736+00:00,4358.5323165844775
2026-04-14 03:07:06.042736+00:00,4333.384609872487
2026-04-14 11:22:06.042736+00:00,4308.85821549628
2026-04-14 12:37:06.042736+00:00,4325.06602313537
2026-04-14 18:22:06.042736+00:00,4373.521378006053
2026-04-15 10:37:06.042736+00:00,4433.564901891149
2026-04-15 20:22:06.042736+00:00,4464.999807198134
2026-04-16 05:07:06.042736+00:00,4493.492377706274
2026-04-16 05:52:06.042736+00:00,4499.835284348369
2026-04-16 12:22:06.042736+00:00,4474.511892342678
2026-04-16 15:22:06.042736+00:00,4496.83025339238
2026-04-16 19:07:06.042736+00:00,4471.075237710788
2026-04-17 08:52:06.042736+00:00,4496.434092955051
2026-04-17 16:07:06.042736+00:00,4532.495070006463
2026-04-17 18:07:06.042736+00:00,4573.777931372197
2026-04-20 08:22:06.042736+00:00,4547.315421309788
2026-04-20 09:07:06.042736+00:00,4521.469835854602
2026-04-20 10:07:06.042736+00:00,4495.302049154083
2026-04-20 12:07:06.042736+00:00,4527.695160874015
2026-04-21 09:22:06.042736+00:00,4563.26940896652
2026-04-21 14:37:06.042736+00:00,4576.549622520391
2026-04-21 17:52:06.042736+00:00,4549.110112525948
2026-04-21 18:52:06.042736+00:00,4522.750224132071
2026-04-22 01:22:06.042736+00:00,4497.042946622338
2026-04-22 02:37:06.042736+00:00,4542.807980588321
2026-04-22 13:37:06.042736+00:00,4516.426778503738
2026-04-22 22:22:06.042736+00:00,4549.936650457649
2026-04-23 03:52:06.042736+00:00,4566.195885039903
2026-04-23 06:37:06.042736+00:00,4539.479904534085
2026-04-23 07:07:06.042736+00:00,4513.239902807
2026-04-23 10:07:06.042736+00:00,4583.854134491186
2026-04-24 06:22:06.042736+00:00,4602.036771193195
2026-04-24 12:37:06.042736+00:00,4623.478647223028
2026-04-27 04:52:06.042736+00:00,4632.110240682132
2026-04-27 09:07:06.042736+00:00,4673.691769245004
2026-04-27 17:22:06.042736+00:00,4717.060548206521
2026-04-27 23:22:06.042736+00:00,4689.601455154871
2026-04-28 03:52:06.042736+00:00,4662.368370341834
2026-04-28 16:07:06.042736+00:00,4700.052434137859
2026-04-28 17:52:06.042736+00:00,4673.0166869651675
2026-04-28 18:52:06.042736+00:00,4646.572737001404
2026-04-29 04:37:06.042736+00:00,4619.977340311488
2026-04-29 09:37:06.042736+00:00,4593.101182475997
2026-04-29 16:52:06.042736+00:00,4642.693566408431
2026-04-30 05:07:06.042736+00:00,4616.082446907536
2026-04-30 08:37:06.042736+00:00,4589.15263892766
2026-04-30 13:52:06.042736+00:00,4625.672791451659
2026-04-30 15:07:06.042736+00:00,4599.128538374921
2026-04-30 23:37:06.042736+00:00,4643.946996883732
2026-05-01 01:07:06.042736+00:00,4669.15927265636
2026-05-01 04:22:06.042736+00:00,4676.131574598363
2026-05-01 06:37:06.042736+00:00,4688.616973518457
2026-05-01 18:07:06.042736+00:00,4661.466315576606
2026-05-04 01:52:06.042736+00:00,4706.619866118664
2026-05-04 04:37:06.042736+00:00,4758.745348038558
2026-05-04 08:52:06.042736+00:00,4732.030524995527
2026-05-04 17:52:06.042736+00:00,4751.24514846499
2026-05-04 21:52:06.042736+00:00,4769.793313506335
2026-05-05 06:07:06.042736+00:00,4786.583448638799
2026-05-05 13:22:06.042736+00:00,4758.25255034764
2026-05-05 14:22:06.042736+00:00,4730.330435410596
2026-05-05 16:07:06.042736+00:00,4761.910192703026
2026-05-06 03:52:06.042736+00:00,4733.795090853179
2026-05-06 05:52:06.042736+00:00,4706.786742979406
2026-05-06 15:07:06.042736+00:00,4705.7376439959835
2026-05-06 19:52:06.042736+00:00,4678.534371154236
2026-05-07 05:22:06.042736+00:00,4651.335134220736
2026-05-07 16:22:06.042736+00:00,4624.709495879029
2026-05-07 21:37:06.042736+00:00,4598.6303543440345
2026-05-07 23:37:06.042736+00:00,4614.815154791261
2026-05-08 08:37:06.042736+00:00,4625.397858632694
2026-05-08 14:52:06.042736+00:00,4655.427048002522
2026-05-10 22:52:06.042736+00:00,4666.116373097669
2026-05-11 00:07:06.042736+00:00,4639.450635595436
2026-05-11 02:52:06.042736+00:00,4677.245149715811
2026-05-11 06:52:06.042736+00:00,4717.789794533374
2026-05-11 15:37:06.042736+00:00,4690.547188952703
2026-05-11 16:37:06.042736+00:00,4662.86532712031
2026-05-12 03:37:06.042736+00:00,4677.144492827865
2026-05-12 06:52:06.042736+00:00,4650.747730596261
2026-05-12 08:37:06.042736+00:00,4690.72646140713
2026-05-12 13:52:06.042736+00:00,4663.95634188467
2026-05-13 06:22:06.042736+00:00,4637.786228478383
2026-05-13 16:37:06.042736+00:00,4610.843290627809
2026-05-13 21:22:06.042736+00:00,4626.802252459823
2026-05-14 10:37:06.042736+00:00,4600.845441988302
2026-05-14 11:37:06.042736+00:00,4574.332035195846
2026-05-14 12:52:06.042736+00:00,4547.372567237845
2026-05-14 13:52:06.042736+00:00,4521.786423464804
2026-05-15 08:07:06.042736+00:00,4496.03207041093
2026-05-15 11:07:06.042736+00:00,4470.627357895564
2026-05-15 18:22:06.042736+00:00,4506.916065921771
2026-05-17 23:37:06.042736+00:00,4554.215585587723
2026-05-18 03:22:06.042736+00:00,4528.094110390888
2026-05-18 09:07:06.042736+00:00,4501.774884821525
2026-05-18 12:22:06.042736+00:00,4475.66655864173
2026-05-18 14:52:06.042736+00:00,4448.77791239145
2026-05-19 01:37:06.042736+00:00,4423.057623571314
2026-05-19 05:22:06.042736+00:00,4463.198949494964
2026-05-19 10:37:06.042736+00:00,4500.358605247311
2026-05-19 14:22:06.042736+00:00,4542.9261528414845
2026-05-20 01:22:06.042736+00:00,4517.535501074387
2026-05-20 02:07:06.042736+00:00,4492.055576564943
2026-05-20 07:07:06.042736+00:00,4466.050196872675
2026-05-20 10:22:06.042736+00:00,4496.997850285815
2026-05-21 04:52:06.042736+00:00,4512.4005994958525
2026-05-21 07:52:06.042736+00:00,4547.217242795386
2026-05-21 21:07:06.042736+00:00,4580.006507907007
2026-05-22 03:07:06.042736+00:00,4553.425279772641
2026-05-22 09:37:06.042736+00:00,4527.549637650654
2026-05-22 12:22:06.042736+00:00,4500.713380717628
2026-05-22 16:07:06.042736+00:00,4474.259229522099
2026-05-22 17:22:06.042736+00:00,4491.0531366231635
2026-05-24 23:52:06.042736+00:00,4506.280870906915
2026-05-25 05:37:06.042736+00:00,4540.451279572353
2026-05-25 06:37:06.042736+00:00,4555.086952080027
2026-05-25 09:52:06.042736+00:00,4529.964103540301
2026-05-25 10:52:06.042736+00:00,4505.11009955967
2026-05-26 02:52:06.042736+00:00,4510.019144565366
2026-05-26 05:22:06.042736+00:00,4535.601928098285
2026-05-26 11:07:06.042736+00:00,4550.506474726249
2026-05-26 13:22:06.042736+00:00,4524.056807321087
2026-05-27 02:07:06.042736+00:00,4497.2851472936845
2026-05-27 03:52:06.042736+00:00,4471.351370316756
2026-05-27 07:52:06.042736+00:00,4497.952246891479
2026-05-27 12:52:06.042736+00:00,4508.14139945672
2026-05-28 09:07:06.042736+00:00,4526.073186875273
2026-05-28 13:37:06.042736+00:00,4500.534736680114
2026-05-28 16:07:06.042736+00:00,4535.2287059359605
2026-05-29 06:22:06.042736+00:00,4551.304029574009
2026-05-29 07:52:06.042736+00:00,4524.958454016968
2026-05-29 09:07:06.042736+00:00,4532.783901674763
2026-05-29 10:37:06.042736+00:00,4543.802524824269
2026-06-01 02:52:06.042736+00:00,4568.363728851166
2026-06-01 10:07:06.042736+00:00,4584.0267179518405
2026-06-01 14:52:06.042736+00:00,4557.0308576608895
2026-06-01 21:22:06.042736+00:00,4531.177296400105
2026-06-02 02:07:06.042736+00:00,4505.700382115685
2026-06-02 07:22:06.042736+00:00,4479.759569935018
2026-06-02 17:37:06.042736+00:00,4453.57994788551
2026-06-02 18:22:06.042736+00:00,4427.867118914568
2026-06-03 01:07:06.042736+00:00,4449.235780669959
2026-06-03 02:52:06.042736+00:00,4468.859313112901
2026-06-03 05:52:06.042736+00:00,4475.510310813094
2026-06-03 12:52:06.042736+00:00,4449.896182458067
2026-06-04 02:37:06.042736+00:00,4449.594298984442
2026-06-04 04:37:06.042736+00:00,4471.445517065519
2026-06-04 09:22:06.042736+00:00,4504.193703642213
2026-06-04 12:37:06.042736+00:00,4534.962643967267
2026-06-05 05:52:06.042736+00:00,4532.339980566075
2026-06-05 08:37:06.042736+00:00,4551.436682080578
2026-06-05 10:52:06.042736+00:00,4574.625792977208
2026-06-08 07:07:06.042736+00:00,4548.791670955877
2026-06-08 09:22:06.042736+00:00,4523.527663381331
2026-06-08 12:37:06.042736+00:00,4539.895384103611
2026-06-08 21:07:06.042736+00:00,4513.856588578881
2026-06-09 04:37:06.042736+00:00,4488.242557632266
2026-06-09 09:22:06.042736+00:00,4462.4982507428085
2026-06-09 10:22:06.042736+00:00,4437.394196521322
2026-06-09 14:07:06.042736+00:00,4465.732861249109
2026-06-10 01:37:06.042736+00:00,4481.838680980902
2026-06-10 07:52:06.042736+00:00,4455.741990959746
2026-06-10 13:37:06.042736+00:00,4430.090667903021
2026-06-10 17:37:06.042736+00:00,4405.1464104040415
2026-06-11 06:52:06.042736+00:00,4450.5070228377945
2026-06-11 13:07:06.042736+00:00,4476.799622809604
2026-06-12 01:37:06.042736+00:00,4498.314172103605
2026-06-12 04:37:06.042736+00:00,4472.421375478785
2026-06-12 07:07:06.042736+00:00,4520.227139896125
2026-06-12 12:37:06.042736+00:00,4532.813105324813
2026-06-15 04:22:06.042736+00:00,4587.758568207727
2026-06-15 06:37:06.042736+00:00,4560.806279765142
2026-06-15 08:52:06.042736+00:00,4534.165745229736
2026-06-15 10:07:06.042736+00:00,4507.807499132529
2026-06-15 14:07:06.042736+00:00,4574.039702275092
2026-06-16 09:07:06.042736+00:00,4634.277303111777
2026-06-16 10:22:06.042736+00:00,4656.923785910823
2026-06-16 15:22:06.042736+00:00,4679.045257031669
2026-06-16 19:22:06.042736+00:00,4652.5112548384795
2026-06-17 03:37:06.042736+00:00,4626.410091729859
2026-06-17 07:37:06.042736+00:00,4649.486848599638
2026-06-17 09:22:06.042736+00:00,4622.629985855061
2026-06-17 13:22:06.042736+00:00,4595.038703009692
2026-06-18 05:22:06.042736+00:00,4568.253433326128
2026-06-18 06:22:06.042736+00:00,4541.568201131493
2026-06-18 08:37:06.042736+00:00,4516.127730782089
2026-06-18 13:07:06.042736+00:00,4522.159766916845
2026-06-19 04:22:06.042736+00:00,4495.969763491128
2026-06-19 07:07:06.042736+00:00,4521.047191020202
2026-06-19 07:52:06.042736+00:00,4540.337153149896
2026-06-19 12:37:06.042736+00:00,4514.354762827574
2026-06-22 01:07:06.042736+00:00,4539.959821854636
2026-06-22 13:07:06.042736+00:00,4558.760277021345
2026-06-22 14:52:06.042736+00:00,4532.662079457884
2026-06-22 16:22:06.042736+00:00,4506.633768396644
2026-06-23 05:52:06.042736+00:00,4480.310464709725
2026-06-23 07:37:06.042736+00:00,4454.489483644689
2026-06-23 13:37:06.042736+00:00,4428.909826601576
2026-06-23 15:07:06.042736+00:00,4403.160056893332
2026-06-24 06:37:06.042736+00:00,4377.865205027541
2026-06-24 11:52:06.042736+00:00,4379.206881393423
2026-06-24 14:07:06.042736+00:00,4354.274254834763
2026-06-24 19:22:06.042736+00:00,4394.690351231354
2026-06-25 00:37:06.042736+00:00,4369.344598626019
2026-06-25 01:52:06.042736+00:00,4344.989666591025
2026-06-25 10:07:06.042736+00:00,4320.7192365630635
2026-06-25 11:07:06.042736+00:00,4322.490081735933
2026-06-26 04:07:06.042736+00:00,4298.098996830666
2026-06-26 10:22:06.042736+00:00,4273.5101753922245
2026-06-26 10:37:06.042736+00:00,4248.756067958466
2026-06-26 15:07:06.042736+00:00,4224.85955034933
